,userID,contactID,date_day,date_month,date_year,date_hour,date_minute,date_second
7524,52177,32598,5,11,2009,3,1,57
7525,52177,35010,17,11,2008,20,26,52
7526,52177,36971,6,1,2010,16,32,38
7527,52177,37851,28,1,2009,4,59,17
7528,52177,38220,17,4,2009,2,28,59
7529,52177,40523,26,5,2006,21,5,2
7530,52177,41461,8,4,2009,8,39,41
7531,52177,41911,10,12,2006,6,59,47
7532,52177,42525,10,11,2009,21,8,37
7533,52177,43070,9,9,2007,17,4,54
7534,52177,44166,11,9,2006,2,13,18
7535,52177,44712,31,12,2006,7,26,1
7536,52177,44871,16,4,2010,20,52,41
7537,52177,45276,27,11,2008,6,36,52
7538,52177,45748,30,5,2006,15,14,57
7539,52177,47462,26,1,2007,21,57,57
7540,52177,49031,24,7,2006,0,18,50
7541,52177,49268,12,9,2008,6,42,39
7542,52177,49329,12,12,2008,5,8,1
7543,52177,49394,19,11,2009,17,53,26
7544,52177,51379,28,10,2008,22,16,51
7545,52177,51985,25,9,2008,15,42,55
7546,52177,52355,25,6,2007,3,57,8
7547,52177,52474,12,4,2010,20,29,5
7548,52177,53624,14,3,2007,6,40,37
7549,52177,54005,12,4,2007,15,16,39
7550,52177,55395,10,3,2009,2,46,25
7551,52177,58464,20,7,2008,8,17,54
7552,52177,59979,20,11,2007,16,57,55
7553,52177,60349,27,11,2008,0,24,17
7554,52177,60597,12,8,2009,7,18,32
7555,52177,61823,7,5,2007,15,32,13
7556,52177,62346,24,4,2008,15,20,17
7557,52177,63285,12,8,2009,6,47,8
7558,52177,64555,24,3,2008,21,46,26
7559,52177,66713,12,2,2008,19,15,25
7560,52177,68174,28,7,2008,17,29,23
7561,52177,70831,12,5,2008,4,43,51
7562,52177,71664,4,2,2009,3,24,38
7563,52177,75445,28,2,2009,16,12,41
7564,52177,76566,5,11,2008,10,1,42
7565,52177,78108,19,1,2007,21,43,24
7566,52177,78257,19,9,2009,16,27,36
7567,52177,80417,27,3,2007,6,29,15
7568,52177,80743,25,2,2007,14,7,10
7569,52177,80959,27,5,2006,15,10,3
7570,52177,81173,27,7,2008,2,14,31
7571,52177,82073,27,1,2009,23,4,33
7572,52177,83447,18,11,2008,16,50,42
7573,52177,83503,19,12,2009,22,58,2
7574,52177,84229,14,9,2006,7,32,42
7575,52177,86268,21,1,2009,0,39,59
7576,52177,89990,11,10,2006,6,13,53
7577,52177,92419,15,9,2008,3,44,30
7578,52177,92616,6,6,2009,16,21,38
7579,52177,93594,2,6,2008,1,16,15
7580,52177,95278,31,8,2006,4,21,38
7581,52177,96951,25,10,2008,20,30,11
7582,52177,100668,15,9,2006,16,16,21
7583,52177,100884,12,5,2006,17,53,41
7584,52177,101063,20,12,2008,19,59,49
7585,52177,101198,9,2,2007,17,1,23
7586,52177,101946,2,3,2007,18,54,0
7587,52177,102218,27,2,2009,18,38,39
7588,52177,102248,17,12,2009,16,48,30
7589,52177,102824,3,2,2009,13,59,17
7590,52177,106833,24,8,2006,3,18,15
7591,52177,107636,5,1,2008,17,32,21
7592,52303,10125,29,11,2007,19,18,50
7593,52303,20533,14,3,2007,19,46,57
7594,52303,24608,3,11,2006,22,2,26
7595,52303,30815,4,5,2006,16,18,55
7596,52303,34764,4,5,2006,16,18,55
7597,52303,45974,16,8,2007,1,57,33
7598,52303,50415,4,5,2007,15,25,32
7599,52303,89712,13,6,2006,20,46,56
7600,52355,788,1,7,2010,20,4,1
7601,52355,17308,21,12,2008,7,30,46
7602,52355,19812,21,6,2008,0,21,23
7603,52355,21566,3,11,2008,17,33,54
7604,52355,23849,30,8,2008,23,36,11
7605,52355,28336,12,7,2010,17,17,1
7606,52355,31272,16,2,2009,19,54,45
7607,52355,31994,26,1,2009,12,15,22
7608,52355,37851,23,5,2009,21,29,36
7609,52355,41461,26,3,2010,17,2,39
7610,52355,41911,13,9,2007,5,45,27
7611,52355,44871,8,3,2010,14,21,16
7612,52355,49031,21,6,2007,0,0,16
7613,52355,49268,28,8,2008,12,35,2
7614,52355,49329,11,6,2008,20,10,6
7615,52355,51985,23,10,2008,2,9,43
7616,52355,52177,21,6,2007,3,18,58
7617,52355,53624,2,7,2007,17,33,47
7618,52355,59979,11,4,2008,16,34,33
7619,52355,60349,27,11,2008,0,25,32
7620,52355,60597,13,8,2009,21,41,59
7621,52355,62346,16,7,2007,0,8,45
7622,52355,64555,13,8,2008,8,29,52
7623,52355,64649,30,8,2007,14,56,7
7624,52355,70831,9,11,2008,4,19,8
7625,52355,71664,13,12,2007,8,0,35
7626,52355,78257,19,9,2009,22,50,33
7627,52355,80743,27,8,2007,4,46,36
7628,52355,81102,4,4,2010,12,24,52
7629,52355,81173,31,12,2008,11,25,17
7630,52355,93594,28,7,2008,20,57,55
7631,52355,94282,24,5,2009,20,53,2
7632,52355,100668,18,8,2007,16,58,12
7633,52355,100884,24,9,2008,0,24,48
7634,52355,101063,28,2,2008,4,7,11
7635,52355,101946,14,7,2007,21,10,13
7636,52355,102218,24,11,2008,3,9,13
7637,52355,102248,17,5,2010,1,8,17
7638,52355,107636,28,2,2008,7,44,45
7639,52394,5937,21,10,2010,15,36,29
7640,52394,5947,21,10,2010,15,42,40
7641,52394,5959,21,10,2010,16,22,57
7642,52394,14138,21,10,2010,15,40,25
7643,52394,42872,21,10,2010,15,41,56
7644,52394,73941,21,10,2010,15,37,4
7645,52394,77133,21,10,2010,15,52,21
7646,52394,104999,21,10,2010,16,25,13
7647,52474,12299,19,8,2010,22,55,31
7648,52474,19812,25,5,2010,17,10,23
7649,52474,31503,20,4,2010,8,31,7
7650,52474,41461,12,4,2010,21,6,5
7651,52474,42525,13,4,2010,1,31,1
7652,52474,49394,14,4,2010,1,26,4
7653,52474,52177,12,4,2010,21,49,23
7654,52474,55395,14,4,2010,14,3,41
7655,52474,59979,12,4,2010,12,3,57
7656,52474,60597,31,8,2010,13,36,9
7657,52474,62346,14,4,2010,10,48,14
7658,52474,63285,13,4,2010,18,14,34
7659,52474,82073,13,4,2010,4,3,36
7660,52474,83503,28,5,2010,6,15,56
7661,52474,100884,12,4,2010,19,38,44
7662,52474,107636,14,4,2010,20,57,51
7663,52515,1933,4,8,2006,10,46,5
7664,52515,2151,18,11,2006,17,43,20
7665,52515,12690,4,5,2006,16,18,55
7666,52515,21619,1,8,2006,7,54,59
7667,52515,35518,4,9,2007,8,53,30
7668,52515,42679,12,11,2006,23,32,38
7669,52515,75232,6,2,2007,19,15,2
7670,52515,77302,10,8,2006,17,5,42
7671,52515,95606,4,11,2006,19,38,33
7672,52515,99093,4,5,2006,16,18,55
7673,52565,15408,5,9,2007,18,10,25
7674,52565,36332,29,8,2006,16,49,38
7675,52565,39968,4,5,2006,16,18,55
7676,52565,48330,7,5,2008,14,26,49
7677,52565,79684,13,3,2008,6,26,54
7678,52565,82662,10,4,2007,7,26,28
7679,52565,86730,26,7,2007,1,30,7
7680,52565,99379,28,7,2007,18,16,28
7681,52565,102909,16,11,2008,0,48,4
7682,52621,8445,3,5,2008,15,36,11
7683,52621,36132,3,5,2008,15,36,4
7684,52621,81416,7,5,2008,11,43,22
7685,52621,98932,3,5,2008,15,36,4
7686,52717,11690,6,1,2009,18,13,56
7687,52717,18666,6,1,2009,17,39,53
7688,52717,19500,6,1,2009,17,45,11
7689,52717,31020,6,1,2009,17,42,13
7690,52717,33625,6,1,2009,17,44,13
7691,52717,34396,6,1,2009,18,28,10
7692,52717,44917,6,1,2009,17,43,21
7693,52717,44978,6,1,2009,17,40,1
7694,52717,46279,6,1,2009,17,31,1
7695,52717,48357,6,1,2009,17,47,6
7696,52717,55466,6,1,2009,17,46,44
7697,52717,62543,6,1,2009,17,39,23
7698,52717,65191,6,1,2009,17,40,32
7699,52717,66844,6,1,2009,17,39,29
7700,52717,70182,6,1,2009,17,40,45
7701,52717,80991,6,1,2009,17,39,36
7702,52717,89182,6,1,2009,17,40,54
7703,52717,91381,6,1,2009,17,30,47
7704,52717,98963,6,1,2009,17,39,40
7705,52717,104140,6,1,2009,17,41,45
7706,52751,20614,21,8,2007,20,26,24
7707,52751,21307,9,12,2008,12,50,31
7708,52751,36075,13,3,2007,22,35,34
7709,52751,47354,27,10,2007,9,46,44
7710,52751,91618,12,6,2008,19,53,6
7711,52828,16834,4,5,2006,16,18,55
7712,52828,23723,12,5,2006,7,1,49
7713,52828,32059,4,5,2006,16,18,55
7714,52828,32542,4,5,2006,16,18,55
7715,52828,46319,4,5,2006,16,18,55
7716,52828,58300,4,5,2006,16,18,55
7717,52828,79237,10,10,2007,23,40,49
7718,52828,84552,4,5,2006,16,18,55
7719,52828,97867,4,5,2006,16,18,55
7720,52867,1103,3,1,2008,9,51,7
7721,52867,20269,4,5,2006,16,18,55
7722,52867,22163,19,3,2007,20,31,14
7723,52867,35089,1,3,2008,14,8,18
7724,52867,36332,29,8,2006,16,50,40
7725,52867,48330,7,5,2008,14,31,7
7726,52867,71822,8,12,2006,18,48,1
7727,52867,82662,19,10,2006,8,58,50
7728,52867,86730,10,2,2007,12,58,19
7729,52867,93463,5,2,2007,10,11,40
7730,52867,102909,16,11,2008,0,48,43
7731,52876,9985,16,5,2008,8,36,29
7732,52876,20410,15,5,2008,8,13,54
7733,52876,37874,15,5,2008,16,38,43
7734,52876,45095,22,5,2008,11,25,32
7735,52876,79789,16,5,2008,8,3,18
7736,52876,102146,27,5,2008,13,46,28
7737,53002,934,25,9,2010,14,28,53
7738,53002,2300,25,9,2010,13,59,52
7739,53002,30201,29,9,2010,1,9,40
7740,53002,35259,27,9,2010,19,49,25
7741,53002,57359,21,9,2010,2,15,34
7742,53002,72005,28,9,2010,4,42,27
7743,53002,75998,27,9,2010,14,58,50
7744,53002,79828,22,9,2010,3,51,30
7745,53002,104426,20,9,2010,21,56,43
7746,53016,9845,22,9,2006,9,15,23
7747,53016,30574,22,9,2006,9,59,25
7748,53016,57059,21,9,2006,23,7,5
7749,53016,63519,22,9,2006,15,19,7
7750,53016,64239,21,9,2006,20,12,5
7751,53016,90404,22,9,2006,12,27,49
7752,53016,100981,22,9,2006,9,11,0
7753,53033,15773,1,5,2008,19,35,24
7754,53033,33106,4,2,2008,8,31,9
7755,53033,57943,7,7,2007,12,24,38
7756,53033,82425,4,5,2007,11,50,14
7757,53104,22054,7,3,2007,13,33,48
7758,53104,28594,26,7,2007,15,4,22
7759,53104,35010,12,12,2009,19,3,16
7760,53104,39674,15,9,2008,10,54,2
7761,53104,62938,4,7,2008,15,15,40
7762,53104,67528,9,9,2006,16,35,9
7763,53104,72646,13,9,2006,16,56,9
7764,53104,73797,27,8,2007,21,12,13
7765,53104,92177,12,6,2007,7,35,57
7766,53104,92968,2,10,2009,2,19,39
7767,53104,94482,15,3,2007,14,42,52
7768,53104,103913,30,8,2006,14,5,0
7769,53104,105096,2,12,2008,3,30,22
7770,53118,4911,18,1,2010,4,29,41
7771,53118,39593,13,7,2007,0,9,30
7772,53118,49104,26,3,2007,23,37,20
7773,53118,64395,27,10,2006,3,41,6
7774,53118,84469,12,4,2009,12,45,59
7775,53118,88153,26,9,2006,12,48,19
7776,53147,6263,20,5,2009,23,29,21
7777,53147,21862,30,7,2009,19,41,14
7778,53147,24208,7,9,2009,21,35,59
7779,53147,71322,19,6,2009,19,52,50
7780,53147,100456,9,7,2009,3,8,58
7781,53147,101084,8,7,2009,18,58,36
7782,53161,15991,29,10,2007,23,20,11
7783,53161,64027,13,12,2008,5,46,26
7784,53161,98048,11,3,2008,22,27,52
7785,53194,2611,13,6,2009,3,20,19
7786,53194,28526,15,6,2009,23,52,59
7787,53194,32415,22,6,2009,5,22,37
7788,53194,32617,18,6,2009,20,5,12
7789,53194,37243,20,6,2009,1,17,31
7790,53194,39359,20,6,2009,1,2,32
7791,53194,40387,20,6,2009,1,20,6
7792,53194,42950,15,6,2009,17,53,21
7793,53194,62254,20,6,2009,1,17,51
7794,53194,62461,20,6,2009,1,20,1
7795,53194,67984,20,6,2009,1,16,22
7796,53194,69459,16,6,2009,3,50,22
7797,53194,71011,20,6,2009,1,12,16
7798,53194,72631,20,6,2009,1,11,7
7799,53194,75507,20,6,2009,6,47,26
7800,53194,83039,20,6,2009,1,20,44
7801,53194,84521,20,6,2009,1,17,14
7802,53194,91638,6,6,2009,22,11,0
7803,53194,102014,7,6,2009,22,47,50
7804,53225,18588,5,11,2007,20,4,38
7805,53225,23687,8,1,2009,3,26,51
7806,53225,24096,7,3,2008,1,31,30
7807,53225,85755,20,11,2007,0,54,41
7808,53225,88649,10,1,2008,14,29,33
7809,53225,100111,28,9,2008,8,57,31
7810,53234,9528,16,7,2007,15,49,55
7811,53234,41291,16,7,2007,15,49,57
7812,53234,43301,16,7,2007,15,50,0
7813,53234,54022,16,7,2007,15,49,57
7814,53234,99354,16,7,2007,15,49,50
7815,53312,14944,17,5,2006,14,47,15
7816,53346,11962,9,10,2007,18,56,34
7817,53346,37786,6,6,2008,19,35,23
7818,53346,71214,21,12,2007,3,36,58
7819,53346,73962,27,11,2006,7,32,39
7820,53410,5046,1,10,2009,14,8,19
7821,53410,21343,1,10,2009,14,6,56
7822,53410,25835,1,10,2009,14,8,42
7823,53410,40324,1,10,2009,14,12,37
7824,53410,44010,1,10,2009,14,4,34
7825,53410,45232,1,10,2009,14,4,2
7826,53410,54847,1,10,2009,14,14,34
7827,53410,62997,1,10,2009,14,6,59
7828,53410,65446,1,10,2009,14,14,45
7829,53410,74379,1,10,2009,21,13,34
7830,53410,83181,1,10,2009,14,5,18
7831,53410,90925,1,10,2009,14,8,45
7832,53410,92341,1,10,2009,14,11,28
7833,53410,96313,1,10,2009,14,7,49
7834,53410,102379,1,10,2009,14,5,46
7835,53464,11996,23,12,2008,22,34,31
7836,53464,23948,11,9,2008,22,44,47
7837,53464,27624,22,12,2008,14,59,42
7838,53464,28803,1,2,2007,3,34,5
7839,53464,31602,16,11,2008,17,14,2
7840,53464,32033,31,7,2008,9,32,17
7841,53464,39674,24,7,2008,12,20,51
7842,53464,44568,16,2,2008,11,57,54
7843,53464,46766,27,1,2007,23,6,50
7844,53464,48330,2,3,2009,20,42,16
7845,53464,49839,16,6,2007,10,26,8
7846,53464,59799,27,4,2008,16,32,6
7847,53464,66388,31,1,2008,10,30,59
7848,53464,79164,20,2,2009,16,10,21
7849,53624,1263,9,11,2008,12,44,38
7850,53624,1423,8,1,2009,23,49,38
7851,53624,12299,17,11,2009,15,33,29
7852,53624,19812,15,10,2008,18,17,11
7853,53624,21566,8,10,2008,2,21,43
7854,53624,23849,24,10,2008,22,27,5
7855,53624,28115,30,7,2009,13,34,36
7856,53624,31503,14,12,2009,5,20,1
7857,53624,41461,17,12,2009,20,7,50
7858,53624,41911,27,8,2007,0,1,34
7859,53624,44166,23,6,2010,3,13,6
7860,53624,44712,14,3,2007,8,3,20
7861,53624,44871,16,1,2010,5,55,24
7862,53624,45276,1,11,2008,5,48,14
7863,53624,45748,5,4,2008,17,57,47
7864,53624,49329,28,10,2008,0,43,51
7865,53624,52177,19,11,2007,18,26,10
7866,53624,52355,25,6,2007,3,57,49
7867,53624,55395,16,7,2009,3,50,51
7868,53624,59979,26,4,2008,18,18,24
7869,53624,60349,7,1,2009,19,4,32
7870,53624,60597,9,8,2009,21,4,5
7871,53624,61823,19,11,2007,9,19,5
7872,53624,62346,6,5,2008,14,33,16
7873,53624,64555,18,6,2008,17,2,20
7874,53624,70831,14,11,2008,6,10,2
7875,53624,73144,24,3,2010,18,30,59
7876,53624,78108,31,3,2008,20,41,48
7877,53624,93594,2,6,2008,1,12,7
7878,53624,100668,24,11,2007,23,37,21
7879,53624,100884,1,12,2008,19,48,50
7880,53624,101063,21,10,2006,23,32,35
7881,53624,101946,14,5,2007,18,45,5
7882,53624,102218,15,11,2008,6,15,42
7883,53624,106833,8,5,2008,5,43,21
7884,53624,107636,5,4,2008,6,20,30
7885,53668,10425,13,3,2008,1,5,46
7886,53668,26679,6,12,2007,21,17,5
7887,53668,33225,8,12,2007,1,57,44
7888,53668,41505,21,11,2006,1,28,7
7889,53668,63680,13,12,2007,19,53,44
7890,53668,76680,8,10,2008,4,3,42
7891,53668,82093,12,2,2008,4,11,28
7892,53668,83527,4,12,2006,17,35,43
7893,53668,96426,27,8,2007,15,27,33
7894,53725,5424,29,9,2006,22,53,44
7895,53725,21682,15,3,2007,13,27,58
7896,53725,51283,8,2,2007,4,9,26
7897,53725,53806,30,4,2007,9,45,43
7898,53725,80837,26,12,2007,16,27,1
7899,53725,92177,21,5,2007,9,44,23
7900,53725,96132,7,4,2008,15,50,33
7901,53725,97770,4,5,2006,16,18,55
7902,53806,1557,17,4,2008,16,29,3
7903,53806,10949,4,4,2008,7,36,54
7904,53806,11042,17,8,2006,10,7,16
7905,53806,23992,28,11,2007,19,21,51
7906,53806,35010,3,4,2009,6,4,26
7907,53806,41330,26,10,2006,2,24,49
7908,53806,51283,6,1,2007,4,48,43
7909,53806,53725,30,4,2007,21,28,26
7910,53806,80837,4,6,2007,21,53,10
7911,53806,84365,20,9,2006,8,15,34
7912,53806,92177,21,5,2007,10,4,43
7913,53806,92465,24,4,2007,1,39,18
7914,53806,96132,10,5,2007,17,35,38
7915,53806,97770,4,5,2006,16,18,55
7916,53844,9845,15,9,2006,16,37,49
7917,53844,30574,8,9,2006,9,51,31
7918,53844,33139,3,11,2006,13,47,11
7919,53844,38767,22,9,2006,10,12,46
7920,53844,57059,9,11,2006,21,23,57
7921,53844,63519,8,9,2006,14,42,17
7922,53844,64239,8,9,2006,9,55,2
7923,53844,83640,12,9,2006,10,0,24
7924,53844,90404,15,9,2006,11,17,15
7925,53844,95213,22,9,2006,8,37,13
7926,53844,100981,22,9,2006,9,12,42
7927,53870,16834,12,5,2006,23,28,25
7928,53870,46319,4,5,2006,16,18,55
7929,53870,65900,1,8,2006,22,46,25
7930,53870,70255,28,6,2009,18,24,33
7931,53870,79511,29,2,2008,0,22,0
7932,53870,84552,4,5,2006,16,18,55
7933,53870,97867,15,8,2006,1,42,38
7934,53949,15991,24,3,2009,17,55,2
7935,53949,68360,10,7,2008,21,18,10
7936,53949,71214,15,10,2008,19,16,55
7937,53949,74110,4,12,2009,17,25,26
7938,53949,78404,25,8,2010,21,26,42
7939,53949,84603,26,3,2009,15,49,13
7940,54005,788,20,4,2009,1,1,57
7941,54005,11295,31,8,2006,23,39,49
7942,54005,17308,21,12,2008,19,44,35
7943,54005,19812,30,10,2008,20,56,20
7944,54005,23849,28,7,2008,10,46,46
7945,54005,30712,24,9,2007,23,30,22
7946,54005,44166,27,2,2007,20,17,40
7947,54005,44712,12,7,2008,21,14,40
7948,54005,49031,28,8,2006,19,37,47
7949,54005,51379,28,10,2008,22,16,19
7950,54005,52177,1,9,2006,16,19,11
7951,54005,59979,20,11,2007,17,5,24
7952,54005,80959,23,8,2006,1,6,42
7953,54005,84229,29,2,2008,15,22,2
7954,54005,94089,27,6,2008,0,17,13
7955,54005,95278,31,8,2006,4,21,49
7956,54005,96951,30,6,2008,4,34,42
7957,54005,100884,19,10,2006,20,24,34
7958,54005,101946,19,1,2008,21,58,36
7959,54005,107636,13,5,2008,12,15,37
7960,54022,9528,16,7,2007,15,51,6
7961,54022,41291,16,7,2007,15,51,4
7962,54022,43301,16,7,2007,15,51,39
7963,54022,53234,16,7,2007,15,51,1
7964,54022,99354,16,7,2007,15,51,1
7965,54153,26654,4,5,2006,16,18,55
7966,54153,36332,29,8,2006,16,50,56
7967,54153,49031,18,8,2006,16,22,7
7968,54153,75540,6,8,2008,4,17,23
7969,54153,80959,15,6,2006,16,21,4
7970,54153,82662,10,8,2006,7,48,29
7971,54153,95278,24,10,2006,20,37,22
7972,54153,96991,6,10,2006,8,44,26
7973,54173,147,26,9,2007,2,34,27
7974,54173,27421,25,9,2007,23,16,49
7975,54173,31053,25,9,2007,23,16,49
7976,54173,50538,25,9,2007,23,16,54
7977,54173,60219,25,9,2007,23,16,50
7978,54173,73561,25,9,2007,23,17,1
7979,54173,75061,25,9,2007,23,16,51
7980,54173,90442,25,9,2007,23,16,50
7981,54208,6141,22,7,2010,14,7,58
7982,54208,14653,28,11,2006,11,30,0
7983,54208,61522,5,2,2007,21,41,29
7984,54255,3728,28,1,2008,12,52,39
7985,54255,39077,3,2,2009,12,49,23
7986,54255,47238,3,2,2009,13,22,27
7987,54255,49300,17,1,2008,9,44,31
7988,54255,72405,3,2,2009,9,37,10
7989,54255,106507,3,2,2009,13,15,7
7990,54307,5108,30,11,2008,18,35,6
7991,54307,27640,28,1,2008,17,52,52
7992,54307,41072,22,3,2007,2,52,12
7993,54307,44568,14,1,2008,18,42,1
7994,54307,57943,12,2,2008,14,47,9
7995,54307,67528,15,8,2008,16,55,41
7996,54307,79205,12,11,2007,0,57,41
7997,54307,85943,24,6,2008,17,8,29
7998,54307,106491,4,3,2008,0,9,37
7999,54333,970,29,1,2008,17,42,49
8000,54333,13161,6,6,2006,19,15,3
8001,54333,26954,21,1,2008,22,35,32
8002,54333,39694,21,1,2008,23,49,59
8003,54333,41610,20,8,2006,12,55,50
8004,54333,63930,11,9,2006,3,23,32
8005,54333,76601,4,9,2006,21,33,42
8006,54425,2300,19,9,2009,23,12,26
8007,54425,22791,23,9,2009,23,41,32
8008,54425,24346,19,9,2009,21,57,49
8009,54425,25515,25,9,2009,19,13,13
8010,54425,40146,20,9,2009,23,6,6
8011,54425,43204,19,9,2009,20,34,19
8012,54425,72574,25,9,2009,18,13,11
8013,54425,81392,22,9,2009,22,0,55
8014,54425,94012,19,9,2009,20,21,47
8015,54441,2462,20,8,2010,14,16,19
8016,54461,15260,25,2,2008,17,13,16
8017,54461,21503,11,8,2008,20,2,22
8018,54461,47658,27,4,2008,15,51,4
8019,54461,49238,4,12,2007,16,38,41
8020,54461,55826,10,11,2007,15,36,55
8021,54461,61193,24,4,2008,13,36,6
8022,54461,62149,12,1,2009,4,55,16
8023,54461,64826,10,11,2007,18,42,37
8024,54461,75626,9,11,2007,21,18,27
8025,54461,90178,4,12,2007,4,31,18
8026,54461,98097,15,3,2009,7,7,59
8027,54461,102444,5,12,2007,16,55,52
8028,54461,103185,21,3,2008,1,49,48
8029,54473,1505,27,6,2007,16,6,36
8030,54473,19634,27,6,2007,16,3,54
8031,54473,62398,27,6,2007,16,7,21
8032,54473,104768,27,6,2007,16,3,12
8033,54505,6047,18,5,2009,16,36,42
8034,54505,6092,15,10,2009,14,8,17
8035,54505,103005,2,4,2008,23,8,25
8036,54582,23595,12,4,2007,8,42,18
8037,54582,33804,1,12,2007,21,38,40
8038,54582,58882,30,12,2007,8,21,46
8039,54604,14288,4,3,2009,22,3,42
8040,54604,33045,4,3,2009,21,13,5
8041,54604,36616,4,3,2009,21,1,10
8042,54604,37115,5,3,2009,1,9,7
8043,54604,48697,5,3,2009,10,57,44
8044,54604,59577,5,3,2009,9,28,59
8045,54604,66509,18,3,2009,10,11,55
8046,54604,71371,4,3,2009,21,7,58
8047,54604,73539,4,3,2009,23,39,12
8048,54691,4911,2,2,2008,16,47,39
8049,54691,5108,8,7,2009,16,29,32
8050,54691,6862,1,5,2008,18,9,40
8051,54691,12205,15,2,2009,15,0,36
8052,54691,27748,2,3,2009,16,27,50
8053,54691,39593,18,9,2007,18,27,55
8054,54691,43502,18,3,2008,23,4,18
8055,54691,49896,30,6,2008,2,34,2
8056,54691,64395,2,4,2008,3,13,49
8057,54691,78549,8,9,2009,17,27,5
8058,54691,80282,18,9,2008,16,1,34
8059,54691,83903,14,4,2008,1,7,40
8060,54691,86388,8,10,2008,2,34,17
8061,54691,88964,13,3,2009,2,20,57
8062,54691,104968,18,9,2007,18,47,34
8063,54772,3568,16,12,2006,20,37,20
8064,54772,28564,27,6,2006,20,52,30
8065,54772,69797,4,5,2006,16,18,55
8066,54772,101819,22,9,2006,10,35,24
8067,54847,5046,9,10,2008,17,17,19
8068,54847,21343,1,10,2009,14,3,27
8069,54847,25835,9,9,2008,23,15,2
8070,54847,28843,9,10,2008,17,16,41
8071,54847,40324,9,10,2008,17,34,12
8072,54847,44010,9,10,2008,17,27,3
8073,54847,45232,1,10,2009,14,0,41
8074,54847,53410,1,10,2009,14,2,20
8075,54847,62997,1,10,2009,14,4,55
8076,54847,65446,9,10,2008,20,24,41
8077,54847,74379,9,9,2008,21,3,7
8078,54847,83181,27,9,2008,20,0,40
8079,54847,87693,9,10,2008,17,29,4
8080,54847,90925,1,10,2009,14,3,54
8081,54847,92341,1,10,2009,14,7,31
8082,54847,96313,1,10,2009,14,9,42
8083,54847,102379,1,10,2009,14,1,32
8084,54916,11636,28,6,2007,12,7,29
8085,54916,29415,31,7,2007,11,23,29
8086,54916,58699,16,1,2008,14,27,15
8087,54916,100111,24,7,2007,13,18,49
8088,54968,12751,18,1,2007,9,59,0
8089,54968,18349,6,8,2006,19,27,52
8090,54968,23199,13,3,2007,16,36,35
8091,54968,32033,29,6,2007,10,15,15
8092,54968,39319,24,4,2007,18,43,57
8093,54968,41685,27,4,2007,18,26,59
8094,54968,49104,25,4,2008,0,33,56
8095,54968,68288,16,11,2006,13,44,26
8096,54968,70991,24,6,2006,22,24,35
8097,54968,89454,2,8,2006,15,33,18
8098,54968,104605,30,9,2006,0,33,47
8099,55034,3337,25,10,2008,7,45,29
8100,55034,21307,22,8,2008,11,20,30
8101,55034,27181,29,10,2008,22,49,49
8102,55034,30040,30,10,2008,17,32,6
8103,55034,32033,1,12,2008,15,9,44
8104,55034,39674,27,11,2008,8,27,5
8105,55034,50556,26,8,2008,9,8,3
8106,55034,82897,21,8,2008,21,20,48
8107,55034,84791,24,10,2008,12,15,41
8108,55147,3454,19,5,2006,18,24,50
8109,55147,32518,24,3,2007,19,2,34
8110,55147,39415,15,11,2006,8,18,27
8111,55147,50603,31,5,2007,5,31,55
8112,55147,55843,4,1,2007,9,51,45
8113,55147,72099,4,5,2006,16,18,55
8114,55147,82770,6,9,2006,7,51,15
8115,55147,85813,15,11,2006,10,42,20
8116,55147,93070,25,9,2006,10,54,59
8117,55267,10990,4,5,2006,16,18,55
8118,55267,18720,4,5,2006,16,18,55
8119,55267,30221,16,5,2006,7,27,8
8120,55267,43554,4,5,2006,16,18,55
8121,55301,2393,14,10,2010,14,45,9
8122,55301,22445,14,10,2010,14,56,7
8123,55301,38668,14,10,2010,14,50,4
8124,55301,41759,14,10,2010,15,11,5
8125,55301,58602,14,10,2010,14,57,42
8126,55301,62149,14,10,2010,15,25,37
8127,55301,91446,14,10,2010,14,56,40
8128,55301,92318,14,10,2010,14,58,7
8129,55301,95874,14,10,2010,15,2,51
8130,55301,96895,14,10,2010,15,0,3
8131,55301,99481,14,10,2010,14,53,27
8132,55395,788,12,2,2010,19,59,45
8133,55395,7865,10,8,2010,13,55,11
8134,55395,12299,18,7,2009,10,54,10
8135,55395,19812,1,12,2008,18,26,56
8136,55395,28115,12,6,2009,0,19,57
8137,55395,32598,20,1,2010,6,10,17
8138,55395,41461,18,6,2009,22,45,11
8139,55395,42525,12,3,2010,1,19,54
8140,55395,44871,20,2,2010,0,55,25
8141,55395,47252,29,12,2009,1,7,13
8142,55395,51985,15,9,2009,14,48,23
8143,55395,52177,10,3,2009,4,18,10
8144,55395,52474,12,4,2010,1,48,7
8145,55395,53624,16,7,2009,2,7,6
8146,55395,58464,16,12,2008,18,7,56
8147,55395,58898,4,1,2010,18,42,49
8148,55395,59979,10,2,2009,13,58,31
8149,55395,60349,2,12,2008,6,42,5
8150,55395,60597,12,8,2009,0,21,46
8151,55395,62346,5,12,2008,16,37,28
8152,55395,81102,17,3,2010,12,27,56
8153,55395,82073,25,7,2009,22,57,6
8154,55395,93594,3,2,2009,8,37,4
8155,55395,94282,5,8,2009,12,26,55
8156,55395,96951,23,3,2010,16,39,12
8157,55395,101198,17,12,2008,5,51,52
8158,55395,107636,17,3,2009,22,1,45
